Name,Number,Museum,Latitude,Sex,Length,Family,Habitat,X1,Y1,Z1,X2,Y2,Z2,X3,Y3,Z3,X4,Y4,Z4,X5,Y5,Z5,X6,Y6,Z6,X7,Y7,Z7,X8,Y8,Z8,X9,Y9,Z9,X10,Y10,Z10,X11,Y11,Z11,X12,Y12,Z12,X13,Y13,Z13,X14,Y14,Z14,X15,Y15,Z15,X16,Y16,Z16,X17,Y17,Z17,X18,Y18,Z18,X19,Y19,Z19,X20,Y20,Z20,X21,Y21,Z21,X22,Y22,Z22,X23,Y23,Z23,X24,Y24,Z24,X25,Y25,Z25,X26,Y26,Z26,X27,Y27,Z27,X28,Y28,Z28,X29,Y29,Z29,X30,Y30,Z30,X31,Y31,Z31,X32,Y32,Z32,X33,Y33,Z33,X34,Y34,Z34,X35,Y35,Z35,X36,Y36,Z36,X37,Y37,Z37,X38,Y38,Z38,X39,Y39,Z39,X40,Y40,Z40,X41,Y41,Z41,X42,Y42,Z42,X43,Y43,Z43,X44,Y44,Z44,X45,Y45,Z45,X46,Y46,Z46,X47,Y47,Z47,X48,Y48,Z48,X49,Y49,Z49,X50,Y50,Z50,X51,Y51,Z51,X52,Y52,Z52,X53,Y53,Z53
Manouria_emys,260394,FMNH,x,M,521,Testudinidae,T,495.05795,-92.585333,98.094637,503.94126,-7.0788786,88.611845,470.74592,59.790528,65.078995,401.78583,85.086521,45.626349,335.00421,91.785459,43.474324,276.18771,104.98337,47.756442,200.39099,102.98369,49.238774,145.44259,99.884176,52.227635,94.608275,97.984477,79.085689,49.348547,70.088897,71.784931,-32.441678,-24.896056,14.464707,-54.435534,-92.585333,7.862192,482.6615,-92.585333,103.68653,442.29935,-0.37194108,95.265207,429.03371,41.09349,85.951268,401.96739,60.590401,79.080508,343.97084,88.286014,98.677754,282.6206,94.085095,112.44932,218.51627,93.185238,125.15685,164.4997,82.986853,116.33863,112.08347,67.589293,121.8303,62.018794,42.993189,108.38274,-11.133766,-37.594044,71.641215,-40.696241,-92.585333,60.953047,443.42356,-15.697513,104.19328,329.16702,83.286806,116.3633,204.48638,87.286172,120.97783,91.538595,54.891304,126.73508,8.623141,-15.497545,100.49407,391.16569,-27.595628,161.36192,336.74109,2.0096816,181.31558,275.89051,-13.397878,199.05518,214.2538,3.4494535,197.74677,154.44684,-21.196642,190.16153,109.41351,-7.7787677,172.65412,38.375076,-45.092856,128.693,398.85193,-92.585333,158.37861,277.92595,-92.585333,200.81435,159.56115,-92.585333,195.56396,41.588434,-92.585333,130.20308,521,-92.585333,0,488.18149,-34.394551,-4.5340719,373.33961,37.094124,-36.227676,292.01847,62.990021,-27.39865,106.30935,43.293142,3.9467341,12.02901,-6.8989071,-0.50694111,-38.31358,-44.093015,7.8476093,0,-92.585333,0,317.79163,-92.585333,-38.000454,110.68024,-92.585333,-9.3597055,45.263913,-92.585333,-8.6721505,362.68464,59.890512,-24.808646,131.05711,81.987012,38.822209
Manouria_emys,103908,USNM,-0.3,M,252,Testudinidae,T,237.92063,149.74447,57.958505,246.81176,185.67221,50.344306,240.49878,221.73124,36.934342,213.47359,245.43168,22.657281,181.34469,253.54234,22.325347,149.29298,262.62703,24.392097,114.32592,263.80262,24.560741,82.497105,264.03299,24.429485,55.342899,265.73414,35.160876,26.676707,255.29882,40.975676,-18.042946,212.12337,24.178381,-31.891117,167.25173,10.119605,227.25603,149.47447,62.499648,217.02415,196.18361,56.001524,214.46053,217.39579,46.106695,204.95167,230.71674,41.062333,181.1883,246.68437,48.874926,143.22489,255.39346,53.488105,109.54054,257.45813,57.070809,79.455732,252.11666,56.278201,63.368902,247.62237,60.42642,33.276889,232.85427,56.391668,-19.554053,196.01682,45.944445,-27.125868,168.17094,36.444515,214.7512,183.89551,63.457777,167.23358,248.36994,54.821883,105.06598,256.19832,59.07669,51.497386,241.1951,62.609872,5.1345804,206.26151,54.464323,179.12892,182.92624,89.539762,160.09151,195.35305,93.787384,131.51172,187.59042,103.51253,105.92552,196.79215,101.43896,77.273132,191.05331,101.71312,60.744028,198.05888,100.3257,18.043339,181.21239,78.59841,178.00299,146.29665,94.267084,129.63429,151.28781,107.48529,75.41171,153.26826,106.50133,12.998542,163.78605,77.827324,251.37207,146.48811,0,239.2124,181.90196,1.9906061,191.98156,212.7732,-15.995413,153.21118,219.62952,-15.200616,68.980389,219.80333,-7.3460626,9.2535453,207.16194,1.0730978,-12.482368,194.87662,3.0734102,0,164.26682,0,160.39412,159.37464,-18.687932,70.530657,160.26196,-6.0886065,30.381042,160.67914,-1.9782082,190.15326,229.3085,-5.2284534,70.999891,246.24696,17.449908
Manouria_emys,103909,USNM,-0.3,M,362,Testudinidae,T,332.05122,153.11358,80.028473,349.76019,205.61552,57.075963,344.98903,252.43723,22.976387,309.88124,281.05225,-8.0625503,266.72926,295.4019,-16.866981,230.79437,319.03315,-14.850659,188.65949,334.15551,-7.7713091,150.42285,348.05696,-3.7915131,104.6371,375.81115,11.527204,64.105987,377.07499,24.358972,-15.779784,319.02459,-0.21398108,-42.685882,256.80605,-3.9782531,308.93476,160.6564,86.34031,307.4406,220.90864,59.027216,306.50851,243.47735,36.92508,295.00531,268.19167,27.799294,267.3931,296.54595,32.141423,229.34369,320.19237,36.788838,185.1749,338.45345,45.605967,150.47959,351.51274,50.048227,112.23456,353.34902,51.932977,70.999923,346.58118,52.854456,-12.746591,303.9048,37.051881,-45.386976,260.02287,33.2067,299.82397,211.18524,73.278143,252.686,305.53988,43.213271,179.69145,338.68787,49.680225,94.185905,351.70888,55.876711,21.142289,318.87776,53.435865,253.156,226.31317,108.56899,228.62752,246.14237,113.6136,189.04392,250.58186,126.51639,161.03599,272.27953,121.40254,121.62429,271.71009,127.10786,92.498647,289.25727,118.95436,33.484144,286.23742,107.13935,242.81897,187.53583,120.44964,178.8578,208.54571,137.15449,113.44023,230.08675,140.25136,23.015308,253.08396,122.26058,345.91748,133.37724,-2.84E-14,329.72314,186.69151,-7.2877392,270.59963,251.43196,-43.399601,221.22725,269.41734,-43.930086,109.19363,306.24068,-20.323638,27.919628,308.50948,-14.760553,-18.112016,300.96718,-6.6646369,0,240.07822,0,201.11516,177.04993,-31.930465,72.219237,222.63865,-9.6284817,29.930869,233.84578,0.81654648,266.50192,264.5998,-37.304706,120.65562,337.90113,-6.3079687
Manouria_impressa,80931,AMNH,x,F?,161,Testudinidae,T,160.57343,109.16249,34.143664,157.97516,142.48147,26.591452,143.46844,164.06482,16.729828,122.23989,174.5195,9.5851845,100.90634,177.19031,8.8107963,79.309327,177.85629,10.51164,59.214832,176.12938,12.035026,37.472809,171.30201,14.801143,18.16772,167.36803,23.886099,-0.060759463,154.05313,26.584497,-19.547439,116.01542,13.097041,-20.899617,93.841436,9.4676569,153.79267,107.95208,39.198667,142.67074,141.77575,35.054427,133.0355,160.18843,23.790141,119.2909,169.40253,19.405952,100.01063,174.19806,23.110393,80.131915,174.37239,25.432153,58.4115,173.14473,26.827192,40.18845,165.62654,30.846353,23.985516,156.91078,34.809054,6.0503628,145.2689,31.556328,-18.618093,109.43178,24.282957,-22.34269,92.942305,22.29061,140.77391,132.84666,40.013071,95.635678,173.21926,26.150445,54.149849,171.24781,29.199319,19.912511,151.4198,37.517188,-10.613404,119.4793,30.972026,113.22623,128.76361,62.650512,100.88466,134.43949,65.580493,78.798964,126.92397,71.088376,62.466852,130.72234,70.035203,40.358326,120.98815,69.763221,27.006108,123.51009,63.143738,5.9743823,108.72987,52.144897,116.15965,103.31075,64.695402,79.642708,103.7288,72.064537,43.062966,99.370198,70.63185,7.0910175,93.171245,52.312621,160.39202,111.48886,0,155.71636,130.32297,1.1782094,113.96915,153.42154,-11.274072,88.924376,153.13255,-9.7358747,34.262895,148.9419,0.006944911,-0.15807267,126.51383,0.26841571,-16.448305,117.48608,3.2430212,0,97.510338,0,102.66182,107.75672,-10.158848,45.00158,103.81945,-4.3720753,15.976534,98.63112,-3.3713139,107.35888,160.31461,-3.5871295,42.635368,157.70007,12.156513
Manouria_impressa,119966,AMNH,x,F?,113,Testudinidae,T,111.02565,83.471725,29.204322,114.59202,102.24109,20.069645,107.38576,117.95947,12.221247,92.758072,126.41185,7.4781637,77.397491,131.85339,7.619341,61.150727,133.49463,8.7189809,44.790171,133.58771,9.9751553,31.400495,133.57889,12.060304,16.485671,130.76975,16.929083,4.0682392,121.55354,18.05651,-10.331854,96.58356,14.007847,-13.235009,82.992617,13.343766,104.2908,83.70707,32.903332,101.27743,105.66531,27.050784,97.873653,116.19859,19.187479,89.295838,124.16262,15.220286,76.993797,128.18145,17.237128,61.324481,130.66399,18.045734,45.866225,130.7082,21.126515,32.22344,127.70417,22.883582,20.285439,122.07057,26.077994,8.33307,114.59821,24.286718,-8.3440073,93.540694,21.469455,-10.267331,82.9914,20.388793,99.307395,100.03496,31.092193,73.574726,127.83538,20.141386,44.221329,129.88464,22.34878,18.758996,119.41302,28.147594,-1.5388681,101.30619,26.640102,77.573127,101.10482,41.673785,71.526734,105.31681,42.022322,53.995538,103.63096,45.106862,48.592733,105.59423,43.897493,31.628699,99.975947,44.729915,23.921667,101.89065,40.626481,8.23773,91.6777,36.042959,78.23802,83.381176,44.003766,54.078521,83.26183,46.63264,30.504419,80.907357,45.356596,7.9396902,83.163879,36.699765,112.99258,82.120894,0,112.11605,97.242752,1.4930068,81.747288,114.50331,-3.5787265,62.170589,117.00379,-3.1780666,30.22055,120.10405,1.7759894,3.8624507,103.47359,0.073137676,-7.7566818,97.403468,0.97868567,0,83.415448,0,68.962314,83.261018,-6.6648148,30.062009,83.789304,-4.6725055,15.627965,83.166312,-3.1255163,79.435821,117.78071,-1.5053674,31.808262,122.05952,9.7325267
Manouria_impressa,23949,FLMNH,13.19,F?,212,Testudinidae,T,215.14592,121.66544,55.020705,222.41018,159.6657,39.852822,211.60766,193.07318,24.719513,185.60014,214.83905,16.8886,157.40306,223.64792,12.800512,132.72708,230.88451,13.974542,101.89276,235.60737,18.098765,72.589716,239.84943,23.64072,44.086063,238.83025,32.598069,15.352665,222.19485,37.784805,-22.454672,180.3711,28.62378,-31.683896,151.12538,27.716061,198.36156,123.66163,58.594437,197.21544,164.95134,46.861294,194.2198,190.17505,32.001257,176.83985,207.89432,25.353853,155.42613,220.40943,29.963871,128.44901,227.37165,30.114278,100.2083,230.4282,35.998364,75.221846,230.20657,39.498617,48.866417,222.64918,49.40958,20.159093,210.31402,47.511404,-15.332519,173.45452,45.775948,-26.269673,150.99442,45.860869,187.91329,155.96084,55.274273,150.41214,219.74424,34.560469,97.147294,229.32003,39.021085,45.188699,216.92334,53.176904,-1.571963,182.96316,54.5404,157.26154,162.4948,78.066112,142.69757,172.64473,80.594905,115.57643,171.43977,87.66446,98.300209,179.87401,86.51104,71.175921,174.9068,88.532834,54.491046,180.68064,82.753492,17.166918,163.75981,77.226819,155.08596,127.29014,81.615836,112.95295,134.73019,90.212181,67.112889,140.2026,92.926031,15.96506,142.07256,79.04992,210.30092,120.96775,0,210.21589,147.31593,2.5147233,160.22266,201.44046,-14.695222,129.62613,206.95731,-11.140375,60.950125,207.50873,-2.0115864,5.4143723,186.35088,1.0206604,-18.699122,174.80773,7.9860991,0,147.75435,0,131.9708,132.71149,-17.600029,57.73878,142.96601,-9.5212303,25.741559,144.9461,-4.8419477,155.10985,204.5943,-8.2571748,72.229394,216.52195,16.264352
Manouria_impressa,152475,FLMNH,x,F?,287,Testudinidae,T,279.46225,115.67571,45.35299,275.23828,147.32153,71.472224,265.6771,183.67756,93.262371,238.80909,207.33805,100.47771,209.98703,216.47101,105.44925,170.7164,220.70837,108.39206,133.35796,224.03093,112.67338,94.607256,224.93706,110.87711,57.880696,222.32108,113.71783,24.880707,208.33494,106.65788,-18.008489,175.07691,54.545689,-30.44324,150.0237,14.103583,262.14667,110.49775,47.031892,242.90762,144.1006,77.640333,237.02,172.02495,91.459473,227.95273,182.10749,100.2238,201.75172,184.70135,115.08921,163.59819,190.41164,122.67959,122.43385,189.13518,126.15964,85.63955,196.12242,116.84295,64.880083,186.70889,111.1301,36.018994,175.3501,100.98983,-12.799554,149.77831,54.9775,-21.314006,127.44269,29.987273,242.89448,140.02465,76.544289,189.14775,180.70938,119.5235,117.24948,186.00302,125.67864,53.275788,178.64625,106.94141,7.7315463,154.20386,79.391607,208.70359,114.61386,95.649022,185.75104,120.47966,109.90458,152.23024,106.92911,107.57563,118.42738,119.46374,113.29924,93.700034,111.98632,99.808743,65.643647,128.19729,98.307642,30.833146,114.69585,78.456546,214.39518,85.688927,66.202998,151.56411,78.974973,76.068577,96.160068,82.331701,70.499953,31.850934,92.960112,52.753939,286.78298,173.93187,0,278.0906,195.94717,29.22088,217.53246,225.22061,57.129048,165.31896,235.05367,76.705723,67.725944,213.82196,54.952977,8.2464912,194.37122,34.423366,-24.159266,176.70506,19.03297,0,162.77283,0,182.21049,174.99472,-0.6284452,76.052568,169.14336,2.0250263,34.047876,166.75344,0.54041967,213.6653,226.75311,66.282531,68.140223,213.39474,86.030128
Manouria_impressa,204654,FMNH,x,F,134,Testudinidae,T,127.63092,124.78053,43.630736,128.5687,144.21216,44.682217,123.56257,160.27832,40.556338,109.32619,175.88666,38.706055,89.109583,181.51479,36.836127,71.22681,179.11665,34.91205,53.326229,176.69698,36.569423,35.411236,174.22175,35.629531,26.083796,173.65537,38.142128,3.6692992,157.46928,35.761909,-10.753964,127.02827,34.667655,-11.144826,102.84921,28.823515,119.47695,120.83407,47.679187,110.528,145.42728,49.481807,105.91347,157.78715,45.733455,98.522635,163.07019,44.864483,86.059071,168.14159,45.347173,71.655095,167.49946,44.528086,51.672995,162.99687,46.808631,34.623052,161.80501,46.311515,25.897295,157.14186,45.00769,17.316656,145.17867,43.854238,-1.7682246,119.18114,40.509002,-3.1815751,108.23747,38.278205,110.63907,138.80928,51.476136,97.245162,161.54056,45.988751,49.921026,163.50749,47.923976,21.938416,153.28527,47.260887,4.6250708,125.77355,45.142437,95.18677,138.08508,55.031031,84.681924,132.37814,58.671829,71.139074,130.69191,60.570161,55.597598,135.38755,62.520103,45.031423,126.09741,59.462496,28.621519,128.80611,56.955884,17.200342,114.49352,51.871769,89.65578,110.15403,56.101947,68.1681,107.74096,58.327105,49.95103,105.05541,56.93113,20.50184,102.7049,50.930727,131.59894,132.90969,0,124.95831,151.48052,5.817055,94.330385,166.03471,6.3184925,66.743896,164.47156,9.521285,25.235925,151.74396,9.4728649,0.88972357,129.97482,5.4838924,-10.134928,121.49662,5.794647,0,107.65657,0,83.930909,124.87386,-5.0320446,37.571674,116.25064,-3.3473059,21.878477,113.30521,-2.7097365,93.799433,167.12197,13.084843,27.141625,155.15675,20.966473
Manouria_impressa,228375,FMNH,x,M,232,Testudinidae,T,214.93675,151.88329,69.747333,218.25762,200.97295,60.218548,198.97387,232.86417,43.212918,172.13201,252.25911,29.159927,140.5918,259.42425,15.558219,118.26635,263.23793,16.924283,85.772665,261.45189,19.958924,53.024293,261.50055,33.009551,24.477545,247.7534,42.618475,-2.1091061,223.20947,30.864576,-30.83115,187.78134,15.962479,-42.11832,149.71976,7.1009206,204.99187,148.66373,70.082159,190.53623,197.03237,63.418581,181.2293,222.01035,48.079151,157.84059,243.59849,35.216869,137.97536,248.82342,34.228865,113.66404,251.81168,32.469799,85.126611,252.81925,36.490072,62.914271,245.85525,43.730872,34.775015,224.74491,51.410896,2.2124439,208.2513,40.93366,-28.431959,175.61609,28.935323,-38.394579,148.01866,24.964123,186.63837,182.89384,68.455342,132.80216,247.31785,36.970931,81.944822,251.21247,38.793949,31.918636,220.51377,51.901599,-14.711741,180.43165,41.144982,141.22324,180.10632,85.934584,127.19235,186.42825,86.319017,101.24704,181.12518,88.90439,87.568081,184.6469,87.122492,53.078424,175.76467,85.69917,37.897546,178.79189,80.784799,5.8817861,163.367,70.643505,145.91396,141.30005,86.482616,99.323745,140.11212,87.959791,48.459489,140.81225,84.856937,-0.33418277,141.13598,67.223735,231.97645,150.7709,0,223.11321,177.66161,1.7104877,159.31215,219.42986,-9.2554728,113.62591,227.92591,-9.6518471,55.445833,222.36786,-3.7568724,-2.9160766,192.77785,4.1268446,-21.942979,169.75298,4.0454313,0,147.46511,0,126.78897,150.5263,-10.896665,58.552399,149.42081,-3.5791227,26.619265,149.65801,-3.7114071,150.32095,239.5581,-0.60802374,58.884615,240.95895,8.6457817
Manouria_impressa,262323,FMNH,18.52,F,175,Testudinidae,T,177.29523,123.76893,42.772274,175.81396,154.36677,38.093057,166.16892,177.46429,31.265909,144.77949,192.35723,21.584518,120.03932,200.69951,20.54663,95.573243,204.79843,19.620412,71.689878,204.98555,21.485532,48.99854,203.31409,23.505896,25.705874,200.06202,32.486742,7.102742,185.42723,33.914626,-16.932938,146.97913,21.316224,-21.38251,122.11335,16.323857,163.50788,122.97972,47.695394,156.97436,153.95441,44.791045,151.09562,170.50262,39.510465,135.87044,186.46764,35.116269,118.76608,194.44179,36.767361,95.814707,199.75879,37.385276,71.158139,199.69659,39.956144,50.778378,196.26861,40.133565,33.827947,187.51324,44.941893,12.538683,172.61916,41.769564,-11.559876,139.69398,32.928247,-17.404411,120.03721,28.074892,156.28597,145.94827,48.242173,113.20328,194.86807,39.621614,68.740082,199.08194,42.913772,28.177528,180.6283,46.959671,-3.4116775,148.35235,38.965283,122.6688,144.06226,70.256604,109.9263,151.38563,73.071074,86.615208,147.32119,77.682525,74.627193,150.79912,77.193456,49.211472,143.24491,75.500777,38.252958,145.79199,71.522109,10.332646,131.88307,57.402971,125.90405,117.09387,70.125685,89.069969,114.89498,75.766354,49.401241,115.59696,72.793232,11.054935,114.78833,56.236866,174.99973,125.38266,-2.22E-16,172.23286,144.36372,6.7763274,129.78336,183.17995,-6.3034737,96.78313,199.38828,-2.6097915,43.876559,186.20201,1.0837333,1.0947679,157.63442,3.3504176,-18.916222,144.55967,10.343937,0,125.68931,0,109.22623,127.09723,-15.198705,47.632572,128.05456,-10.332042,25.30111,127.52091,-7.1295591,126.78263,189.43912,6.1129443,50.415829,193.51104,11.280906
Manouria_impressa,263045,FMNH,11.52,F,235,Testudinidae,T,228.7599,132.51206,60.447826,236.64528,173.87682,50.084455,225.51907,211.12229,36.053362,190.83934,230.43068,27.152879,158.66753,239.78711,25.578656,131.02827,243.2345,26.525972,99.823729,244.04672,29.539613,76.516611,245.88764,31.371268,46.936477,242.28946,40.737876,16.959526,227.85643,42.425777,-24.449066,186.6386,36.313442,-34.630943,155.26419,33.239761,217.47026,130.41617,62.469033,214.36594,178.69216,55.786438,207.59324,206.13981,44.795614,186.47538,223.20071,37.900662,157.79844,230.68524,42.397709,129.81063,235.46261,42.397614,98.711252,235.75261,48.913592,75.121324,235.7852,49.145407,50.725924,226.39547,57.519749,23.455443,215.01017,53.705144,-14.668802,176.23529,50.042544,-23.832597,153.24719,49.201129,204.88344,166.04746,65.146128,155.56554,230.00766,44.636415,102.15981,234.97521,50.189457,46.7101,221.72685,60.006224,0.58955496,187.50575,57.930803,175.53072,163.70502,84.841918,154.12159,176.49585,88.785362,129.94634,170.93774,95.201081,104.46152,181.23402,93.733009,78.104943,172.86751,94.279866,54.723589,179.96213,87.0063,24.565525,163.65334,81.667584,177.84672,134.65954,86.472882,128.66848,138.4609,95.355526,77.162074,139.75188,94.900061,25.93257,142.91709,83.295406,234.13494,135.95681,-1.78E-15,231.02138,165.43862,9.7815953,176.83186,212.00133,-3.3446188,136.94834,215.86463,-3.4075853,65.044026,219.24541,9.7501993,4.7932192,195.32466,5.3705144,-13.425235,178.7078,9.0239755,0,156.10199,0,146.3332,147.75782,-13.32035,60.000659,150.31186,-6.5702658,18.537869,154.78745,-3.4461209,171.15865,218.48701,3.7698045,72.567427,227.59435,19.484089
Manouria_impressa,89447,USNM,18.37,M,194,Testudinidae,T,187.99911,115.96534,47.863801,195.47797,154.33521,34.18905,185.87928,181.93971,24.590751,160.38996,200.37773,16.091244,137.09613,206.63294,15.014302,114.48399,212.02757,13.887791,92.312545,215.45389,14.70966,69.375467,219.9255,18.210047,42.058115,223.92587,26.555746,17.667184,210.44314,30.15262,-20.654865,176.16474,18.993982,-32.921177,148.34547,15.255654,173.9391,116.91711,51.98295,173.01033,158.10757,42.56104,168.89605,176.84648,31.527601,154.09294,191.71375,25.600857,135.49206,199.18356,29.209707,111.75329,207.06874,27.687145,92.39396,208.95244,32.632254,66.86953,211.04402,33.284496,48.382255,206.69407,40.044537,22.837009,196.02605,38.559641,-17.537436,166.60627,36.758213,-28.375855,148.56783,32.497088,168.02325,148.71995,50.151553,128.04508,199.6054,31.644885,89.414786,208.62503,33.896802,43.764673,200.63216,43.716272,-0.016182748,177.95897,45.03811,133.43658,152.17977,69.37209,122.41716,160.46563,69.558068,98.510349,160.07213,74.863488,86.89076,166.47895,73.905848,73.394395,167.03418,77.428242,51.033144,169.69648,70.99963,14.747152,157.474,66.621711,131.89405,122.03524,72.566329,94.688633,128.96885,78.724048,59.389169,132.18314,80.0075,10.240319,138.37641,67.903797,191.93837,115.4347,3.55E-15,188.78214,142.56018,4.7842492,138.89696,183.67251,-10.403816,106.59451,190.76016,-8.8429426,54.579645,197.62373,-1.2200621,2.223501,180.58533,-1.6353237,-20.762512,170.0997,-1.5167713,0,143.6422,0,108.20063,129.67954,-11.344266,46.182573,138.5434,-5.5059289,20.100285,141.41075,-2.6011868,131.11265,188.42001,-6.0748708,63.320031,204.8379,14.212872
Manouria_impressa,5420,UTA,x,M,259,Testudinidae,T,248.23789,129.3453,61.873003,246.7053,176.7046,42.835473,230.18399,201.1011,24.408373,199.13242,213.7434,12.52866,170.48817,212.5603,3.0150365,148.42488,211.0858,6.0312415,126.5785,214.5761,8.4049192,97.242785,210.4724,9.3757767,68.031389,214.0444,14.228063,36.809271,206.4711,22.955881,-15.247663,164.771,35.280886,-27.849565,111.6116,41.177831,237.42246,132.7088,67.928429,221.73045,177.5443,56.157922,213.58087,197.694,35.130521,193.89863,208.2511,25.364807,173.49285,212.5446,24.473415,145.57837,211.8447,23.699608,122.18178,212.9783,29.120463,94.368975,211.9894,29.743374,72.011838,207.0843,35.860869,44.109631,197.1949,42.713758,-6.0193954,149.4713,55.380223,-18.333477,115.485,55.891579,223.58032,167.508,60.738361,166.15969,209.7341,30.803114,115.9488,211.8452,33.693485,62.980369,202.1953,42.984041,6.063096,163.3583,54.412233,185.96161,161.3576,85.80736,170.53274,171.3921,83.792198,139.05648,166.2232,90.220157,122.95618,171.7224,88.02077,96.369126,164.8718,93.280993,78.703861,165.9026,90.933008,40.3676,147.663,83.565533,194.42877,133.7633,94.478136,143.69249,132.9838,98.757009,98.526413,130.2996,97.930923,40.696382,125.0694,88.17175,252.19361,119.8843,0,244.96784,150.9168,-9.8993833,183.29721,179.8636,-23.824297,130.67999,182.9981,-22.661937,69.282349,183.5693,-13.516187,12.25087,155.9473,-13.872979,-18.653548,144.0374,-5.5569145,0,101.8793,0,144.24009,111.3134,-10.738831,67.394947,107.6478,-3.9810692,38.309585,104.9347,-4.4618556,163.09084,186.9513,-19.72156,63.400403,188.7984,4.6253289
Manouria_impressa,59918,UTA,x,M,245,Testudinidae,T,226.26559,138.255,63.366763,220.6232,177.584,42.749772,199.39957,200.4096,25.888587,171.4064,212.2968,10.854922,142.35176,216.4528,2.5922391,117.96436,216.7363,-1.6243113,88.592108,214.1882,0.034393829,60.85517,213.794,5.9595902,29.454337,210.3075,20.101726,3.8082346,189.1652,23.985247,-32.597406,136.0139,19.313139,-36.160118,100.0986,20.249343,206.96166,135.6943,67.255807,191.27874,177.262,50.14772,182.20332,193.2938,34.666999,161.84434,202.8056,21.588507,140.38524,207.5967,21.66076,112.19903,210.6306,16.988572,87.619123,207.5228,18.557281,64.99475,203.6669,23.398964,40.828214,192.9341,36.553203,10.301804,173.8865,36.723342,-25.445124,126.5446,35.198527,-30.772265,105.2838,35.894994,189.8554,164.6274,59.83272,133.09478,209.7398,26.134283,84.859809,206.0984,20.059325,37.907841,188.4123,39.962681,-7.9357542,149.7595,44.408248,145.0908,160.0119,80.372305,135.07765,166.278,81.555806,104.6042,164.7631,84.402768,87.823216,166.2847,79.969798,67.395277,157.8254,81.611506,51.679795,160.1666,77.387665,18.99848,137.714,76.318648,149.22268,129.9573,93.72179,105.89703,131.4787,97.175857,68.577462,128.0536,87.475802,21.762464,117.2309,80.917201,237.16865,127.6871,0,223.87618,155.5636,0.67483019,158.10559,185.3139,-27.927543,115.1011,189.9386,-26.466429,49.852533,182.1518,-17.482478,-6.4987944,143.5059,-8.9321967,-33.118877,131.8809,-2.1960265,0,100.255,0,135.5301,114.8987,-16.193074,58.40303,108.4543,-5.7890543,19.186138,101.7813,-3.383918,146.16025,193.0662,-20.437729,59.646517,196.8598,0.082784023
Manouria_impressa,60245,UTA,x,M,244,Testudinidae,T,240.21187,144.8504,61.859336,239.68437,188.0309,29.544908,216.95926,213.343,5.4082679,185.85394,224.6724,-12.236427,155.41314,226.3817,-19.095352,124.75369,227.6378,-19.988046,98.693055,230.3206,-13.525808,67.040279,235.2965,1.0087743,39.5452,234.9795,19.746345,11.698768,212.8059,22.550621,-28.639622,163.2597,19.830582,-35.444514,127.9683,22.230862,221.2612,140.2196,62.819092,208.1385,184.466,37.329285,197.77061,205.3048,17.525949,177.91419,214.9446,2.7923227,148.33735,222.0371,0.42017464,122.08954,225.8885,-0.28647395,99.143253,226.9422,6.9091649,77.032777,227.7064,17.201454,51.053884,215.6185,34.204275,18.919364,199.4334,33.624677,-21.642392,153.7134,37.634325,-28.970688,132.8455,41.26221,207.55116,176.3808,44.748353,146.18611,222.0592,1.2402139,93.677283,227.9292,9.2939891,47.620939,210.878,37.085594,-2.5999099,173.436,43.453468,161.44572,177.5252,72.910242,146.98684,186.3749,72.572893,122.44377,181.4874,78.206797,103.80594,188.2565,77.060819,75.413043,179.7872,84.447172,58.595554,184.3168,78.394547,24.622311,164.2465,79.04513,166.74317,144.2778,83.55017,120.20934,144.5843,89.814678,75.746545,147.2566,91.98806,23.619757,144.7132,84.157581,239.00637,119.0762,0,234.35986,154.5929,-9.9132444,162.26677,183.6956,-40.055735,120.91705,193.9361,-38.926493,62.665617,196.7874,-27.26486,-3.5607586,167.3016,-13.482582,-23.621659,151.137,-5.5350051,0,125.315,0,133.29903,120.7446,-14.437797,60.850582,123.6663,-2.7250885,20.166986,124.4314,-2.0824127,156.65619,192.714,-34.045409,72.235484,207.7574,-6.6312475
